Date,Rate A,Rate B,Rate C,Load
23/07/2025 14.15,210.0,0.0,0.0,210.0
23/07/2025 14.30,217.2,0.0,0.0,217.2
23/07/2025 14.45,218.4,0.0,0.0,218.4
23/07/2025 15.00,224.4,0.0,0.0,224.4
23/07/2025 15.15,232.8,0.0,0.0,232.8
23/07/2025 15.30,345.6,0.0,0.0,345.6
23/07/2025 15.45,360.0,0.0,0.0,360.0
23/07/2025 16.00,338.4,0.0,0.0,338.4
23/07/2025 16.15,328.8,0.0,0.0,328.8
23/07/2025 16.30,295.2,0.0,0.0,295.2
23/07/2025 16.45,258.0,0.0,0.0,258.0
23/07/2025 17.00,248.4,0.0,0.0,248.4
23/07/2025 17.15,244.8,0.0,0.0,244.8
23/07/2025 17.30,254.4,0.0,0.0,254.4
23/07/2025 17.45,255.6,0.0,0.0,255.6
23/07/2025 18.00,247.2,0.0,0.0,247.2
23/07/2025 18.15,243.6,0.0,0.0,243.6
23/07/2025 18.30,238.8,0.0,0.0,238.8
23/07/2025 18.45,230.4,0.0,0.0,230.4
23/07/2025 19.00,219.6,0.0,0.0,219.6
23/07/2025 19.15,217.2,0.0,0.0,217.2
23/07/2025 19.30,219.6,0.0,0.0,219.6
23/07/2025 19.45,236.4,0.0,0.0,236.4
23/07/2025 20.00,228.0,0.0,0.0,228.0
23/07/2025 20.15,225.6,0.0,0.0,225.6
23/07/2025 20.30,238.8,0.0,0.0,238.8
23/07/2025 20.45,228.0,0.0,0.0,228.0
23/07/2025 21.00,234.0,0.0,0.0,234.0
23/07/2025 21.15,234.0,0.0,0.0,234.0
23/07/2025 21.30,246.0,0.0,0.0,246.0
23/07/2025 21.45,222.0,0.0,0.0,222.0
23/07/2025 22.00,0.0,214.8,0.0,214.8
23/07/2025 22.15,0.0,207.6,0.0,207.6
23/07/2025 22.30,0.0,208.8,0.0,208.8
23/07/2025 22.45,0.0,201.6,0.0,201.6
23/07/2025 23.00,0.0,201.6,0.0,201.6
23/07/2025 23.15,0.0,169.2,0.0,169.2
23/07/2025 23.30,0.0,171.6,0.0,171.6
23/07/2025 23.45,0.0,169.2,0.0,169.2
24/07/2025 00.00,0.0,0.0,172.8,172.8
24/07/2025 00.15,0.0,0.0,174.0,174.0
24/07/2025 00.30,0.0,0.0,172.8,172.8
24/07/2025 00.45,0.0,0.0,146.4,146.4
24/07/2025 01.00,0.0,0.0,118.8,118.8
24/07/2025 01.15,0.0,0.0,120.0,120.0
24/07/2025 01.30,0.0,0.0,115.2,115.2
24/07/2025 01.45,0.0,0.0,118.8,118.8
24/07/2025 02.00,0.0,0.0,116.4,116.4
24/07/2025 02.15,0.0,0.0,93.6,93.6
24/07/2025 02.30,0.0,0.0,78.0,78.0
24/07/2025 02.45,0.0,0.0,82.8,82.8
24/07/2025 03.00,0.0,0.0,84.0,84.0
24/07/2025 03.15,0.0,0.0,79.2,79.2
24/07/2025 03.30,0.0,0.0,74.4,74.4
24/07/2025 03.45,0.0,0.0,67.2,67.2
24/07/2025 04.00,0.0,0.0,64.8,64.8
24/07/2025 04.15,0.0,0.0,64.8,64.8
24/07/2025 04.30,0.0,0.0,72.0,72.0
24/07/2025 04.45,0.0,0.0,70.8,70.8
24/07/2025 05.00,0.0,0.0,67.2,67.2
24/07/2025 05.15,0.0,0.0,67.2,67.2
24/07/2025 05.30,0.0,0.0,73.2,73.2
24/07/2025 05.45,0.0,0.0,76.8,76.8
24/07/2025 06.00,0.0,0.0,90.0,90.0
24/07/2025 06.15,0.0,0.0,94.8,94.8
24/07/2025 06.30,0.0,0.0,90.0,90.0
24/07/2025 06.45,0.0,0.0,82.8,82.8
24/07/2025 07.00,0.0,0.0,84.0,84.0
24/07/2025 07.15,0.0,0.0,85.2,85.2
24/07/2025 07.30,0.0,0.0,81.6,81.6
24/07/2025 07.45,0.0,0.0,87.6,87.6
24/07/2025 08.00,0.0,0.0,85.2,85.2
24/07/2025 08.15,0.0,0.0,90.0,90.0
24/07/2025 08.30,0.0,0.0,91.2,91.2
24/07/2025 08.45,0.0,0.0,85.2,85.2
24/07/2025 09.00,0.0,0.0,85.2,85.2
24/07/2025 09.15,0.0,0.0,94.8,94.8
24/07/2025 09.30,0.0,0.0,151.2,151.2
24/07/2025 09.45,0.0,0.0,168.0,168.0
24/07/2025 10.00,0.0,0.0,157.2,157.2
24/07/2025 10.15,0.0,0.0,165.6,165.6
24/07/2025 10.30,0.0,0.0,181.2,181.2
24/07/2025 10.45,0.0,0.0,200.4,200.4
24/07/2025 11.00,0.0,0.0,199.2,199.2
24/07/2025 11.15,0.0,0.0,200.4,200.4
24/07/2025 11.30,0.0,0.0,201.6,201.6
24/07/2025 11.45,0.0,0.0,206.4,206.4
24/07/2025 12.00,0.0,0.0,192.0,192.0
24/07/2025 12.15,0.0,0.0,189.6,189.6
24/07/2025 12.30,0.0,0.0,199.2,199.2
24/07/2025 12.45,0.0,0.0,207.6,207.6
24/07/2025 13.00,0.0,0.0,217.2,217.2
24/07/2025 13.15,0.0,0.0,213.6,213.6
24/07/2025 13.30,0.0,0.0,218.4,218.4
24/07/2025 13.45,0.0,0.0,214.8,214.8
24/07/2025 14.00,0.0,0.0,236.4,236.4
24/07/2025 14.15,0.0,0.0,242.4,242.4
24/07/2025 14.30,0.0,0.0,240.0,240.0
24/07/2025 14.45,0.0,0.0,244.8,244.8
24/07/2025 15.00,0.0,0.0,248.4,248.4
24/07/2025 15.15,0.0,0.0,254.4,254.4
24/07/2025 15.30,0.0,0.0,230.4,230.4
24/07/2025 15.45,0.0,0.0,244.8,244.8
24/07/2025 16.00,0.0,0.0,252.0,252.0
24/07/2025 16.15,0.0,0.0,236.4,236.4
24/07/2025 16.30,0.0,0.0,241.2,241.2
24/07/2025 16.45,0.0,0.0,237.6,237.6
24/07/2025 17.00,0.0,0.0,231.6,231.6
24/07/2025 17.15,0.0,0.0,231.6,231.6
24/07/2025 17.30,0.0,0.0,229.2,229.2
24/07/2025 17.45,0.0,0.0,224.4,224.4
24/07/2025 18.00,0.0,0.0,225.6,225.6
24/07/2025 18.15,0.0,0.0,231.6,231.6
24/07/2025 18.30,0.0,0.0,216.0,216.0
24/07/2025 18.45,0.0,0.0,211.2,211.2
24/07/2025 19.00,0.0,0.0,212.4,212.4
24/07/2025 19.15,0.0,0.0,217.2,217.2
24/07/2025 19.30,0.0,0.0,236.4,236.4
24/07/2025 19.45,0.0,0.0,230.4,230.4
24/07/2025 20.00,0.0,0.0,230.4,230.4
24/07/2025 20.15,0.0,0.0,236.4,236.4
24/07/2025 20.30,0.0,0.0,235.2,235.2
24/07/2025 20.45,0.0,0.0,234.0,234.0
24/07/2025 21.00,0.0,0.0,222.0,222.0
24/07/2025 21.15,0.0,0.0,244.8,244.8
24/07/2025 21.30,0.0,0.0,282.0,282.0
24/07/2025 21.45,0.0,0.0,292.8,292.8
24/07/2025 22.00,0.0,0.0,290.4,290.4
24/07/2025 22.15,0.0,0.0,271.2,271.2
24/07/2025 22.30,0.0,0.0,249.6,249.6
24/07/2025 22.45,0.0,0.0,242.4,242.4
24/07/2025 23.00,0.0,0.0,228.0,228.0
24/07/2025 23.15,0.0,0.0,222.0,222.0
24/07/2025 23.30,0.0,0.0,207.6,207.6
24/07/2025 23.45,0.0,0.0,195.6,195.6
25/07/2025 00.00,0.0,0.0,177.6,177.6
25/07/2025 00.15,0.0,0.0,153.6,153.6
25/07/2025 00.30,0.0,0.0,153.6,153.6
25/07/2025 00.45,0.0,0.0,152.4,152.4
25/07/2025 01.00,0.0,0.0,166.8,166.8
25/07/2025 01.15,0.0,0.0,175.2,175.2
25/07/2025 01.30,0.0,0.0,172.8,172.8
25/07/2025 01.45,0.0,0.0,177.6,177.6
25/07/2025 02.00,0.0,0.0,136.8,136.8
25/07/2025 02.15,0.0,0.0,133.2,133.2
25/07/2025 02.30,0.0,0.0,117.6,117.6
25/07/2025 02.45,0.0,0.0,115.2,115.2
25/07/2025 03.00,0.0,0.0,100.8,100.8
25/07/2025 03.15,0.0,0.0,110.4,110.4
25/07/2025 03.30,0.0,0.0,90.0,90.0
25/07/2025 03.45,0.0,0.0,92.4,92.4
25/07/2025 04.00,0.0,0.0,94.8,94.8
25/07/2025 04.15,0.0,0.0,88.8,88.8
25/07/2025 04.30,0.0,0.0,82.8,82.8
25/07/2025 04.45,0.0,0.0,86.4,86.4
25/07/2025 05.00,0.0,0.0,87.6,87.6
25/07/2025 05.15,0.0,0.0,78.0,78.0
25/07/2025 05.30,0.0,0.0,80.4,80.4
25/07/2025 05.45,0.0,0.0,87.6,87.6
25/07/2025 06.00,0.0,0.0,103.2,103.2
25/07/2025 06.15,0.0,0.0,118.8,118.8
25/07/2025 06.30,0.0,0.0,139.2,139.2
25/07/2025 06.45,0.0,0.0,144.0,144.0
25/07/2025 07.00,0.0,0.0,126.0,126.0
25/07/2025 07.15,0.0,0.0,120.0,120.0
25/07/2025 07.30,0.0,0.0,152.4,152.4
25/07/2025 07.45,0.0,0.0,154.8,154.8
25/07/2025 08.00,0.0,0.0,135.6,135.6
25/07/2025 08.15,0.0,0.0,142.8,142.8
25/07/2025 08.30,0.0,0.0,135.6,135.6
25/07/2025 08.45,0.0,0.0,148.8,148.8
25/07/2025 09.00,0.0,0.0,151.2,151.2
25/07/2025 09.15,0.0,0.0,146.4,146.4
25/07/2025 09.30,0.0,0.0,146.4,146.4
25/07/2025 09.45,0.0,0.0,141.6,141.6
25/07/2025 10.00,0.0,0.0,162.0,162.0
25/07/2025 10.15,0.0,0.0,158.4,158.4
25/07/2025 10.30,0.0,0.0,170.4,170.4
25/07/2025 10.45,0.0,0.0,166.8,166.8
25/07/2025 11.00,0.0,0.0,171.6,171.6
25/07/2025 11.15,0.0,0.0,175.2,175.2
25/07/2025 11.30,0.0,0.0,177.6,177.6
25/07/2025 11.45,0.0,0.0,171.6,171.6
25/07/2025 12.00,0.0,0.0,156.0,156.0
25/07/2025 12.15,0.0,0.0,154.8,154.8
25/07/2025 12.30,0.0,0.0,164.4,164.4
25/07/2025 12.45,0.0,0.0,154.8,154.8
25/07/2025 13.00,0.0,0.0,153.6,153.6
25/07/2025 13.15,0.0,0.0,164.4,164.4
25/07/2025 13.30,0.0,0.0,184.8,184.8
25/07/2025 13.45,0.0,0.0,181.2,181.2
25/07/2025 14.00,0.0,0.0,180.0,180.0
25/07/2025 14.15,0.0,0.0,171.6,171.6
25/07/2025 14.30,0.0,0.0,174.0,174.0
25/07/2025 14.45,0.0,0.0,145.2,145.2
25/07/2025 15.00,0.0,0.0,140.4,140.4
25/07/2025 15.15,0.0,0.0,132.0,132.0
25/07/2025 15.30,0.0,0.0,129.6,129.6
25/07/2025 15.45,0.0,0.0,141.6,141.6
25/07/2025 16.00,0.0,0.0,154.8,154.8
25/07/2025 16.15,0.0,0.0,158.4,158.4
25/07/2025 16.30,0.0,0.0,157.2,157.2
25/07/2025 16.45,0.0,0.0,148.8,148.8
25/07/2025 17.00,0.0,0.0,134.4,134.4
25/07/2025 17.15,0.0,0.0,80.4,80.4
25/07/2025 17.30,0.0,0.0,81.6,81.6
25/07/2025 17.45,0.0,0.0,84.0,84.0
25/07/2025 18.00,0.0,0.0,45.6,45.6
25/07/2025 18.15,0.0,0.0,0.0,0.0
25/07/2025 18.30,0.0,0.0,43.2,43.2
25/07/2025 18.45,0.0,0.0,48.0,48.0
25/07/2025 19.00,0.0,0.0,48.0,48.0
25/07/2025 19.15,0.0,0.0,45.6,45.6
25/07/2025 19.30,0.0,0.0,37.2,37.2
25/07/2025 19.45,0.0,0.0,36.0,36.0
25/07/2025 20.00,0.0,0.0,32.4,32.4
25/07/2025 20.15,0.0,0.0,24.0,24.0
25/07/2025 20.30,0.0,0.0,27.6,27.6
25/07/2025 20.45,0.0,0.0,26.4,26.4
25/07/2025 21.00,0.0,0.0,24.0,24.0
25/07/2025 21.15,0.0,0.0,25.2,25.2
25/07/2025 21.30,0.0,0.0,22.8,22.8
25/07/2025 21.45,0.0,0.0,22.8,22.8
25/07/2025 22.00,0.0,0.0,22.8,22.8
25/07/2025 22.15,0.0,0.0,21.6,21.6
25/07/2025 22.30,0.0,0.0,21.6,21.6
25/07/2025 22.45,0.0,0.0,24.0,24.0
25/07/2025 23.00,0.0,0.0,25.2,25.2
25/07/2025 23.15,0.0,0.0,24.0,24.0
25/07/2025 23.30,0.0,0.0,24.0,24.0
25/07/2025 23.45,0.0,0.0,24.0,24.0
26/07/2025 00.00,0.0,24.0,0.0,24.0
26/07/2025 00.15,0.0,24.0,0.0,24.0
26/07/2025 00.30,0.0,24.0,0.0,24.0
26/07/2025 00.45,0.0,20.4,0.0,20.4
26/07/2025 01.00,0.0,20.4,0.0,20.4
26/07/2025 01.15,0.0,24.0,0.0,24.0
26/07/2025 01.30,0.0,22.8,0.0,22.8
26/07/2025 01.45,0.0,20.4,0.0,20.4
26/07/2025 02.00,0.0,22.8,0.0,22.8
26/07/2025 02.15,0.0,21.6,0.0,21.6
26/07/2025 02.30,0.0,19.2,0.0,19.2
26/07/2025 02.45,0.0,19.2,0.0,19.2
26/07/2025 03.00,0.0,20.4,0.0,20.4
26/07/2025 03.15,0.0,19.2,0.0,19.2
26/07/2025 03.30,0.0,21.6,0.0,21.6
26/07/2025 03.45,0.0,24.0,0.0,24.0
26/07/2025 04.00,0.0,19.2,0.0,19.2
26/07/2025 04.15,0.0,19.2,0.0,19.2
26/07/2025 04.30,0.0,19.2,0.0,19.2
26/07/2025 04.45,0.0,18.0,0.0,18.0
26/07/2025 05.00,0.0,18.0,0.0,18.0
26/07/2025 05.15,0.0,20.4,0.0,20.4
26/07/2025 05.30,0.0,28.8,0.0,28.8
26/07/2025 05.45,0.0,31.2,0.0,31.2
26/07/2025 06.00,0.0,31.2,0.0,31.2
26/07/2025 06.15,0.0,28.8,0.0,28.8
26/07/2025 06.30,0.0,31.2,0.0,31.2
26/07/2025 06.45,0.0,27.6,0.0,27.6
26/07/2025 07.00,0.0,33.6,0.0,33.6
26/07/2025 07.15,0.0,79.2,0.0,79.2
26/07/2025 07.30,0.0,116.4,0.0,116.4
26/07/2025 07.45,0.0,117.6,0.0,117.6
26/07/2025 08.00,0.0,121.2,0.0,121.2
26/07/2025 08.15,0.0,126.0,0.0,126.0
26/07/2025 08.30,0.0,127.2,0.0,127.2
26/07/2025 08.45,0.0,123.6,0.0,123.6
26/07/2025 09.00,128.4,0.0,0.0,128.4
26/07/2025 09.15,128.4,0.0,0.0,128.4
26/07/2025 09.30,130.8,0.0,0.0,130.8
26/07/2025 09.45,127.2,0.0,0.0,127.2
26/07/2025 10.00,138.0,0.0,0.0,138.0
26/07/2025 10.15,147.6,0.0,0.0,147.6
26/07/2025 10.30,162.0,0.0,0.0,162.0
26/07/2025 10.45,175.2,0.0,0.0,175.2
26/07/2025 11.00,172.8,0.0,0.0,172.8
26/07/2025 11.15,171.6,0.0,0.0,171.6
26/07/2025 11.30,175.2,0.0,0.0,175.2
26/07/2025 11.45,188.4,0.0,0.0,188.4
26/07/2025 12.00,194.4,0.0,0.0,194.4
26/07/2025 12.15,164.4,0.0,0.0,164.4
26/07/2025 12.30,158.4,0.0,0.0,158.4
26/07/2025 12.45,154.8,0.0,0.0,154.8
26/07/2025 13.00,138.0,0.0,0.0,138.0
26/07/2025 13.15,147.6,0.0,0.0,147.6
26/07/2025 13.30,168.0,0.0,0.0,168.0
26/07/2025 13.45,166.8,0.0,0.0,166.8
26/07/2025 14.00,145.2,0.0,0.0,145.2
26/07/2025 14.15,142.8,0.0,0.0,142.8
26/07/2025 14.30,135.6,0.0,0.0,135.6
26/07/2025 14.45,72.0,0.0,0.0,72.0
26/07/2025 15.00,75.6,0.0,0.0,75.6
26/07/2025 15.15,88.8,0.0,0.0,88.8
26/07/2025 15.30,81.6,0.0,0.0,81.6
26/07/2025 15.45,82.8,0.0,0.0,82.8
26/07/2025 16.00,76.8,0.0,0.0,76.8
26/07/2025 16.15,63.6,0.0,0.0,63.6
26/07/2025 16.30,56.4,0.0,0.0,56.4
26/07/2025 16.45,60.0,0.0,0.0,60.0
26/07/2025 17.00,74.4,0.0,0.0,74.4
26/07/2025 17.15,61.2,0.0,0.0,61.2
26/07/2025 17.30,63.6,0.0,0.0,63.6
26/07/2025 17.45,60.0,0.0,0.0,60.0
26/07/2025 18.00,50.4,0.0,0.0,50.4
26/07/2025 18.15,36.0,0.0,0.0,36.0
26/07/2025 18.30,36.0,0.0,0.0,36.0
26/07/2025 18.45,31.2,0.0,0.0,31.2
26/07/2025 19.00,28.8,0.0,0.0,28.8
26/07/2025 19.15,28.8,0.0,0.0,28.8
26/07/2025 19.30,26.4,0.0,0.0,26.4
26/07/2025 19.45,24.0,0.0,0.0,24.0
26/07/2025 20.00,26.4,0.0,0.0,26.4
26/07/2025 20.15,30.0,0.0,0.0,30.0
26/07/2025 20.30,28.8,0.0,0.0,28.8
26/07/2025 20.45,30.0,0.0,0.0,30.0
26/07/2025 21.00,31.2,0.0,0.0,31.2
26/07/2025 21.15,28.8,0.0,0.0,28.8
26/07/2025 21.30,28.8,0.0,0.0,28.8
26/07/2025 21.45,30.0,0.0,0.0,30.0
26/07/2025 22.00,0.0,32.4,0.0,32.4
26/07/2025 22.15,0.0,30.0,0.0,30.0
26/07/2025 22.30,0.0,31.2,0.0,31.2
26/07/2025 22.45,0.0,32.4,0.0,32.4
26/07/2025 23.00,0.0,28.8,0.0,28.8
26/07/2025 23.15,0.0,32.4,0.0,32.4
26/07/2025 23.30,0.0,30.0,0.0,30.0
26/07/2025 23.45,0.0,27.6,0.0,27.6
27/07/2025 00.00,0.0,27.6,0.0,27.6
27/07/2025 00.15,0.0,28.8,0.0,28.8
27/07/2025 00.30,0.0,25.2,0.0,25.2
27/07/2025 00.45,0.0,25.2,0.0,25.2
27/07/2025 01.00,0.0,27.6,0.0,27.6
27/07/2025 01.15,0.0,27.6,0.0,27.6
27/07/2025 01.30,0.0,26.4,0.0,26.4
27/07/2025 01.45,0.0,26.4,0.0,26.4
27/07/2025 02.00,0.0,24.0,0.0,24.0
27/07/2025 02.15,0.0,27.6,0.0,27.6
27/07/2025 02.30,0.0,26.4,0.0,26.4
27/07/2025 02.45,0.0,26.4,0.0,26.4
27/07/2025 03.00,0.0,24.0,0.0,24.0
27/07/2025 03.15,0.0,30.0,0.0,30.0
27/07/2025 03.30,0.0,28.8,0.0,28.8
27/07/2025 03.45,0.0,26.4,0.0,26.4
27/07/2025 04.00,0.0,25.2,0.0,25.2
27/07/2025 04.15,0.0,22.8,0.0,22.8
27/07/2025 04.30,0.0,25.2,0.0,25.2
27/07/2025 04.45,0.0,24.0,0.0,24.0
27/07/2025 05.00,0.0,25.2,0.0,25.2
27/07/2025 05.15,0.0,49.2,0.0,49.2
27/07/2025 05.30,0.0,50.4,0.0,50.4
27/07/2025 05.45,0.0,49.2,0.0,49.2
27/07/2025 06.00,0.0,52.8,0.0,52.8
27/07/2025 06.15,0.0,49.2,0.0,49.2
27/07/2025 06.30,0.0,50.4,0.0,50.4
27/07/2025 06.45,0.0,52.8,0.0,52.8
27/07/2025 07.00,0.0,56.4,0.0,56.4
27/07/2025 07.15,0.0,56.4,0.0,56.4
27/07/2025 07.30,0.0,54.0,0.0,54.0
27/07/2025 07.45,0.0,54.0,0.0,54.0
27/07/2025 08.00,0.0,50.4,0.0,50.4
27/07/2025 08.15,0.0,61.2,0.0,61.2
27/07/2025 08.30,0.0,60.0,0.0,60.0
27/07/2025 08.45,0.0,61.2,0.0,61.2
27/07/2025 09.00,67.2,0.0,0.0,67.2
27/07/2025 09.15,64.8,0.0,0.0,64.8
27/07/2025 09.30,68.4,0.0,0.0,68.4
27/07/2025 09.45,67.2,0.0,0.0,67.2
27/07/2025 10.00,90.0,0.0,0.0,90.0
27/07/2025 10.15,90.0,0.0,0.0,90.0
27/07/2025 10.30,87.6,0.0,0.0,87.6
27/07/2025 10.45,85.2,0.0,0.0,85.2
27/07/2025 11.00,100.8,0.0,0.0,100.8
27/07/2025 11.15,104.4,0.0,0.0,104.4
27/07/2025 11.30,98.4,0.0,0.0,98.4
27/07/2025 11.45,98.4,0.0,0.0,98.4
27/07/2025 12.00,78.0,0.0,0.0,78.0
27/07/2025 12.15,55.2,0.0,0.0,55.2
27/07/2025 12.30,55.2,0.0,0.0,55.2
27/07/2025 12.45,51.6,0.0,0.0,51.6
27/07/2025 13.00,60.0,0.0,0.0,60.0
27/07/2025 13.15,58.8,0.0,0.0,58.8
27/07/2025 13.30,67.2,0.0,0.0,67.2
27/07/2025 13.45,78.0,0.0,0.0,78.0
27/07/2025 14.00,87.6,0.0,0.0,87.6
27/07/2025 14.15,138.0,0.0,0.0,138.0
27/07/2025 14.30,123.6,0.0,0.0,123.6
27/07/2025 14.45,123.6,0.0,0.0,123.6
27/07/2025 15.00,117.6,0.0,0.0,117.6
27/07/2025 15.15,102.0,0.0,0.0,102.0
27/07/2025 15.30,98.4,0.0,0.0,98.4
27/07/2025 15.45,97.2,0.0,0.0,97.2
27/07/2025 16.00,84.0,0.0,0.0,84.0
27/07/2025 16.15,81.6,0.0,0.0,81.6
27/07/2025 16.30,64.8,0.0,0.0,64.8
27/07/2025 16.45,39.6,0.0,0.0,39.6
27/07/2025 17.00,34.8,0.0,0.0,34.8
27/07/2025 17.15,36.0,0.0,0.0,36.0
27/07/2025 17.30,34.8,0.0,0.0,34.8
27/07/2025 17.45,36.0,0.0,0.0,36.0
27/07/2025 18.00,33.6,0.0,0.0,33.6
27/07/2025 18.15,37.2,0.0,0.0,37.2
27/07/2025 18.30,31.2,0.0,0.0,31.2
27/07/2025 18.45,30.0,0.0,0.0,30.0
27/07/2025 19.00,32.4,0.0,0.0,32.4
27/07/2025 19.15,33.6,0.0,0.0,33.6
27/07/2025 19.30,38.4,0.0,0.0,38.4
27/07/2025 19.45,46.8,0.0,0.0,46.8
27/07/2025 20.00,50.4,0.0,0.0,50.4
27/07/2025 20.15,54.0,0.0,0.0,54.0
27/07/2025 20.30,58.8,0.0,0.0,58.8
27/07/2025 20.45,48.0,0.0,0.0,48.0
27/07/2025 21.00,44.4,0.0,0.0,44.4
27/07/2025 21.15,55.2,0.0,0.0,55.2
27/07/2025 21.30,45.6,0.0,0.0,45.6
27/07/2025 21.45,42.0,0.0,0.0,42.0
27/07/2025 22.00,0.0,43.2,0.0,43.2
27/07/2025 22.15,0.0,40.8,0.0,40.8
27/07/2025 22.30,0.0,39.6,0.0,39.6
27/07/2025 22.45,0.0,38.4,0.0,38.4
27/07/2025 23.00,0.0,38.4,0.0,38.4
27/07/2025 23.15,0.0,38.4,0.0,38.4
27/07/2025 23.30,0.0,36.0,0.0,36.0
27/07/2025 23.45,0.0,39.6,0.0,39.6
28/07/2025 00.00,0.0,40.8,0.0,40.8
28/07/2025 00.15,0.0,36.0,0.0,36.0
28/07/2025 00.30,0.0,36.0,0.0,36.0
28/07/2025 00.45,0.0,34.8,0.0,34.8
28/07/2025 01.00,0.0,33.6,0.0,33.6
28/07/2025 01.15,0.0,32.4,0.0,32.4
28/07/2025 01.30,0.0,33.6,0.0,33.6
28/07/2025 01.45,0.0,32.4,0.0,32.4
28/07/2025 02.00,0.0,33.6,0.0,33.6
28/07/2025 02.15,0.0,33.6,0.0,33.6
28/07/2025 02.30,0.0,31.2,0.0,31.2
28/07/2025 02.45,0.0,31.2,0.0,31.2
28/07/2025 03.00,0.0,34.8,0.0,34.8
28/07/2025 03.15,0.0,32.4,0.0,32.4
28/07/2025 03.30,0.0,31.2,0.0,31.2
28/07/2025 03.45,0.0,30.0,0.0,30.0
28/07/2025 04.00,0.0,28.8,0.0,28.8
28/07/2025 04.15,0.0,27.6,0.0,27.6
28/07/2025 04.30,0.0,28.8,0.0,28.8
28/07/2025 04.45,0.0,37.2,0.0,37.2
28/07/2025 05.00,0.0,37.2,0.0,37.2
28/07/2025 05.15,0.0,37.2,0.0,37.2
28/07/2025 05.30,0.0,39.6,0.0,39.6
28/07/2025 05.45,0.0,43.2,0.0,43.2
28/07/2025 06.00,0.0,40.8,0.0,40.8
28/07/2025 06.15,0.0,37.2,0.0,37.2
28/07/2025 06.30,0.0,39.6,0.0,39.6
28/07/2025 06.45,0.0,42.0,0.0,42.0
28/07/2025 07.00,0.0,48.0,0.0,48.0
28/07/2025 07.15,0.0,52.8,0.0,52.8
28/07/2025 07.30,0.0,51.6,0.0,51.6
28/07/2025 07.45,0.0,75.6,0.0,75.6
28/07/2025 08.00,0.0,84.0,0.0,84.0
28/07/2025 08.15,0.0,81.6,0.0,81.6
28/07/2025 08.30,0.0,84.0,0.0,84.0
28/07/2025 08.45,0.0,73.2,0.0,73.2
28/07/2025 09.00,72.0,0.0,0.0,72.0
28/07/2025 09.15,75.6,0.0,0.0,75.6
28/07/2025 09.30,69.6,0.0,0.0,69.6
28/07/2025 09.45,68.4,0.0,0.0,68.4
28/07/2025 10.00,70.8,0.0,0.0,70.8
28/07/2025 10.15,70.8,0.0,0.0,70.8
28/07/2025 10.30,72.0,0.0,0.0,72.0
28/07/2025 10.45,69.6,0.0,0.0,69.6
28/07/2025 11.00,75.6,0.0,0.0,75.6
28/07/2025 11.15,74.4,0.0,0.0,74.4
28/07/2025 11.30,70.8,0.0,0.0,70.8
28/07/2025 11.45,76.8,0.0,0.0,76.8
28/07/2025 12.00,75.6,0.0,0.0,75.6
28/07/2025 12.15,73.2,0.0,0.0,73.2
28/07/2025 12.30,70.8,0.0,0.0,70.8
28/07/2025 12.45,86.4,0.0,0.0,86.4
28/07/2025 13.00,79.2,0.0,0.0,79.2
28/07/2025 13.15,76.8,0.0,0.0,76.8
28/07/2025 13.30,78.0,0.0,0.0,78.0
28/07/2025 13.45,92.4,0.0,0.0,92.4
28/07/2025 14.00,90.0,0.0,0.0,90.0
28/07/2025 14.15,86.4,0.0,0.0,86.4
28/07/2025 14.30,87.6,0.0,0.0,87.6
28/07/2025 14.45,92.4,0.0,0.0,92.4
28/07/2025 15.00,82.8,0.0,0.0,82.8
28/07/2025 15.15,80.4,0.0,0.0,80.4
28/07/2025 15.30,85.2,0.0,0.0,85.2
28/07/2025 15.45,60.0,0.0,0.0,60.0
28/07/2025 16.00,62.4,0.0,0.0,62.4
28/07/2025 16.15,68.4,0.0,0.0,68.4
28/07/2025 16.30,68.4,0.0,0.0,68.4
28/07/2025 16.45,64.8,0.0,0.0,64.8
28/07/2025 17.00,63.6,0.0,0.0,63.6
28/07/2025 17.15,64.8,0.0,0.0,64.8
28/07/2025 17.30,54.0,0.0,0.0,54.0
28/07/2025 17.45,48.0,0.0,0.0,48.0
28/07/2025 18.00,43.2,0.0,0.0,43.2
28/07/2025 18.15,38.4,0.0,0.0,38.4
28/07/2025 18.30,40.8,0.0,0.0,40.8
28/07/2025 18.45,45.6,0.0,0.0,45.6
28/07/2025 19.00,46.8,0.0,0.0,46.8
28/07/2025 19.15,45.6,0.0,0.0,45.6
28/07/2025 19.30,44.4,0.0,0.0,44.4
28/07/2025 19.45,38.4,0.0,0.0,38.4
28/07/2025 20.00,37.2,0.0,0.0,37.2
28/07/2025 20.15,44.4,0.0,0.0,44.4
28/07/2025 20.30,44.4,0.0,0.0,44.4
28/07/2025 20.45,44.4,0.0,0.0,44.4
28/07/2025 21.00,50.4,0.0,0.0,50.4
28/07/2025 21.15,54.0,0.0,0.0,54.0
28/07/2025 21.30,46.8,0.0,0.0,46.8
28/07/2025 21.45,52.8,0.0,0.0,52.8
28/07/2025 22.00,0.0,61.2,0.0,61.2
28/07/2025 22.15,0.0,52.8,0.0,52.8
28/07/2025 22.30,0.0,54.0,0.0,54.0
28/07/2025 22.45,0.0,61.2,0.0,61.2
28/07/2025 23.00,0.0,52.8,0.0,52.8
28/07/2025 23.15,0.0,54.0,0.0,54.0
